run,release_date,mbytes,library_layout,platform,tissue,celltype,readlen,srx,id,study
SRR976246,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),132,Single,ILLUMINA,epithelium,cortex,21,SRX348562,32006,GSM1229124: hT2; Homo sapiens; RNA-Seq
SRR976245,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),171,Single,ILLUMINA,epithelium,cortex,21,SRX348561,30851,GSM1229123: hT1; Homo sapiens; RNA-Seq
SRR976244,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),41,Single,ILLUMINA,blood,hl,21,SRX348560,35963,GSM1229122: hL5; Homo sapiens; RNA-Seq
SRR976243,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),45,Single,ILLUMINA,blood,hl,21,SRX348559,35739,GSM1229121: hL4; Homo sapiens; RNA-Seq
SRR976242,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),42,Single,ILLUMINA,blood,hl,21,SRX348558,35899,GSM1229120: hL3; Homo sapiens; RNA-Seq
SRR976241,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),44,Single,ILLUMINA,blood,hl,21,SRX348557,35786,GSM1229119: hL2; Homo sapiens; RNA-Seq
SRR976240,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),45,Single,ILLUMINA,blood,hl,21,SRX348556,35740,GSM1229118: hL1_rep; Homo sapiens; RNA-Seq
SRR976239,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),166,Single,ILLUMINA,blood,hl,21,SRX348555,30968,GSM1229117: hL1_GAII; Homo sapiens; RNA-Seq
SRR976238,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),69,Single,ILLUMINA,blood,hl,21,SRX348554,34530,GSM1229116: hL1; Homo sapiens; RNA-Seq
SRR976237,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),267,Single,ILLUMINA,kidney,cortex,21,SRX348553,28656,GSM1229115: hK5; Homo sapiens; RNA-Seq
SRR976236,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),141,Single,ILLUMINA,kidney,cortex,21,SRX348552,31708,GSM1229114: hK4; Homo sapiens; RNA-Seq
SRR976235,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),257,Single,ILLUMINA,kidney,cortex,21,SRX348551,28882,GSM1229113: hK1; Homo sapiens; RNA-Seq
SRR976234,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),302,Single,ILLUMINA,heart,cortex,21,SRX348550,28132,GSM1229112: hH4; Homo sapiens; RNA-Seq
SRR976233,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),211,Single,ILLUMINA,heart,cortex,21,SRX348549,29902,GSM1229111: hH3; Homo sapiens; RNA-Seq
SRR976232,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),139,Single,ILLUMINA,heart,cortex,21,SRX348548,31771,GSM1229110: hH2; Homo sapiens; RNA-Seq
SRR976231,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),156,Single,ILLUMINA,heart,cortex,21,SRX348547,31294,GSM1229109: hH1; Homo sapiens; RNA-Seq
SRR976230,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),55,Single,ILLUMINA,brain,cortex,21,SRX348546,35196,GSM1229108: hB5; Homo sapiens; RNA-Seq
SRR976229,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),56,Single,ILLUMINA,brain,cortex,21,SRX348545,35152,GSM1229107: hB4; Homo sapiens; RNA-Seq
SRR976228,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),46,Single,ILLUMINA,brain,cortex,21,SRX348544,35673,GSM1229106: hB3; Homo sapiens; RNA-Seq
SRR976227,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),58,Single,ILLUMINA,brain,cortex,21,SRX348543,35061,GSM1229105: hB2; Homo sapiens; RNA-Seq
SRR976226,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),214,Single,ILLUMINA,brain,cortex,21,SRX348542,29846,GSM1229104: hB1_GAII; Homo sapiens; RNA-Seq
SRR976225,Thu Oct 17 2013 10:08:32 GMT-0400 (EDT),49,Single,ILLUMINA,brain,cortex,21,SRX348541,35488,GSM1229103: hB1; Homo sapiens; RNA-Seq
SRR976189,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),386,Single,ILLUMINA,stem cell,ips,76,SRX348509,26975,GSM1229072: h_LF_iPS_rep2; Homo sapiens; RNA-Seq
SRR976188,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),226,Single,ILLUMINA,stem cell,ips,76,SRX348508,29600,GSM1229071: h_LF_iPS_rep1; Homo sapiens; RNA-Seq
SRR976187,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),277,Single,ILLUMINA,stem cell,other,76,SRX348507,28487,GSM1229070: h_I4_ES; Homo sapiens; RNA-Seq
SRR976186,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),242,Single,ILLUMINA,stem cell,other,76,SRX348506,29274,GSM1229069: h_h_I3_ES; Homo sapiens; RNA-Seq
SRR976185,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),294,Single,ILLUMINA,stem cell,other,76,SRX348505,28231,GSM1229068: h_h_3_ES; Homo sapiens; RNA-Seq
SRR976184,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),341,Single,ILLUMINA,blood,ips,76,SRX348504,27559,GSM1229067: h_CBEC_iPS_2; Homo sapiens; RNA-Seq
SRR976183,Wed Feb 19 2014 15:58:24 GMT-0500 (EST),224,Single,ILLUMINA,blood,ips,76,SRX348503,29652,GSM1229066: h_CBEC_iPS_1; Homo sapiens; RNA-Seq
SRR976114,Wed Oct 23 2013 14:34:17 GMT-0400 (EDT),704,Single,ILLUMINA,stem cell,ips,49,SRX348431,22985,GSM1228811: Human smRNA iPSC2; Homo sapiens; RNA-Seq
SRR976113,Wed Oct 23 2013 14:34:17 GMT-0400 (EDT),688,Single,ILLUMINA,stem cell,ips,49,SRX348430,23147,GSM1228810: Human smRNA iPSC1; Homo sapiens; RNA-Seq
SRR975416,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),934,Single,ILLUMINA,blood,other,75,SRX347744,20940,GSM1228039: GM12892_iCLIP_rep2; Homo sapiens; RNA-Seq
SRR975415,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),941,Single,ILLUMINA,blood,other,75,SRX347743,20892,GSM1228038: GM12892_iCLIP_rep1; Homo sapiens; RNA-Seq
SRR975414,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),920,Single,ILLUMINA,blood,gm12891,75,SRX347742,21050,GSM1228037: GM12891_iCLIP_rep2; Homo sapiens; RNA-Seq
SRR975413,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),722,Single,ILLUMINA,blood,gm12891,75,SRX347741,22814,GSM1228036: GM12891_iCLIP_rep1; Homo sapiens; RNA-Seq
SRR975412,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),891,Single,ILLUMINA,blood,gm12878,75,SRX347740,21293,GSM1228035: GM12878_iCLIP_rep2; Homo sapiens; RNA-Seq
SRR975411,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),851,Single,ILLUMINA,blood,gm12878,75,SRX347739,21609,GSM1228034: GM12878_iCLIP_rep1; Homo sapiens; RNA-Seq
SRR974985,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),362,Single,ILLUMINA,tonsil,other,36,SRX347416,27281,GSM1227201: U-2932_RNASeq; Homo sapiens; RNA-Seq
SRR974984,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),395,Single,ILLUMINA,tonsil,other,36,SRX347416,26843,GSM1227201: U-2932_RNASeq; Homo sapiens; RNA-Seq
SRR974983,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),662,Single,ILLUMINA,tonsil,other,36,SRX347415,23390,GSM1227200: SU-DHL6_RNASeq; Homo sapiens; RNA-Seq
SRR974982,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),534,Single,ILLUMINA,tonsil,other,36,SRX347415,24836,GSM1227200: SU-DHL6_RNASeq; Homo sapiens; RNA-Seq
SRR974981,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),443,Single,ILLUMINA,tonsil,other,36,SRX347414,26165,GSM1227199: SU-DHL4_RNASeq; Homo sapiens; RNA-Seq
SRR974980,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),420,Single,ILLUMINA,tonsil,other,36,SRX347414,26504,GSM1227199: SU-DHL4_RNASeq; Homo sapiens; RNA-Seq
SRR974979,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),556,Single,ILLUMINA,tonsil,other,36,SRX347413,24543,GSM1227198: SU-DHL2_RNASeq; Homo sapiens; RNA-Seq
SRR974978,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),650,Single,ILLUMINA,tonsil,other,36,SRX347413,23497,GSM1227198: SU-DHL2_RNASeq; Homo sapiens; RNA-Seq
SRR974977,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),568,Single,ILLUMINA,tonsil,other,36,SRX347412,24404,GSM1227197: SU-DHL10_RNASeq; Homo sapiens; RNA-Seq
SRR974976,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),516,Single,ILLUMINA,tonsil,other,36,SRX347412,25063,GSM1227197: SU-DHL10_RNASeq; Homo sapiens; RNA-Seq
SRR974975,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),522,Single,ILLUMINA,tonsil,other,36,SRX347411,24988,GSM1227196: OCI-Ly7_RNASeq; Homo sapiens; RNA-Seq
SRR974974,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),506,Single,ILLUMINA,tonsil,other,36,SRX347411,25189,GSM1227196: OCI-Ly7_RNASeq; Homo sapiens; RNA-Seq
SRR974973,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),640,Single,ILLUMINA,tonsil,other,36,SRX347410,23617,GSM1227195: OCI-Ly3_RNASeq; Homo sapiens; RNA-Seq
SRR974972,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),670,Single,ILLUMINA,tonsil,other,36,SRX347410,23306,GSM1227195: OCI-Ly3_RNASeq; Homo sapiens; RNA-Seq
SRR974971,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),672,Single,ILLUMINA,tonsil,other,36,SRX347409,23281,GSM1227194: OCI-Ly19_RNASeq; Homo sapiens; RNA-Seq
SRR974970,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),660,Single,ILLUMINA,tonsil,other,36,SRX347409,23403,GSM1227194: OCI-Ly19_RNASeq; Homo sapiens; RNA-Seq
SRR974969,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),531,Single,ILLUMINA,tonsil,other,36,SRX347408,24878,GSM1227193: OCI-Ly10_RNASeq; Homo sapiens; RNA-Seq
SRR974968,Mon Dec 16 2013 14:38:55 GMT-0500 (EST),619,Single,ILLUMINA,tonsil,other,36,SRX347408,23815,GSM1227193: OCI-Ly10_RNASeq; Homo sapiens; RNA-Seq
SRR972717,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),24934,Paired,ILLUMINA,blood,gm12878,202,SRX346866,74,GSM1226168: GM12878 rep2 V1; Homo sapiens; RNA-Seq
SRR972716,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),24680,Paired,ILLUMINA,blood,gm12878,202,SRX346865,77,GSM1226167: GM12878 rep2 S1; Homo sapiens; RNA-Seq
SRR972715,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),24278,Paired,ILLUMINA,blood,gm12878,202,SRX346864,85,GSM1226166: GM12878 rep1 V1; Homo sapiens; RNA-Seq
SRR972714,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),19929,Paired,ILLUMINA,blood,gm12878,202,SRX346863,153,GSM1226165: GM12878 rep1 S1; Homo sapiens; RNA-Seq
SRR972713,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),23670,Paired,ILLUMINA,blood,gm12878,202,SRX346862,94,GSM1226164: GM12878 rep0 V1; Homo sapiens; RNA-Seq
SRR972712,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),20838,Paired,ILLUMINA,blood,gm12878,202,SRX346861,140,GSM1226163: GM12878 rep0 S1; Homo sapiens; RNA-Seq
SRR972711,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),29175,Paired,ILLUMINA,blood,other,202,SRX346860,24,GSM1226162: GM12892 renatured V1; Homo sapiens; RNA-Seq
SRR972709,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),26399,Paired,ILLUMINA,blood,gm12891,202,SRX346858,55,GSM1226160: GM12891 renatured V1; Homo sapiens; RNA-Seq
SRR972708,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),22700,Paired,ILLUMINA,blood,gm12891,202,SRX346857,116,GSM1226159: GM12891 renatured S1; Homo sapiens; RNA-Seq
SRR972707,Fri Dec 20 2013 15:58:10 GMT-0500 (EST),28095,Paired,ILLUMINA,blood,gm12878,202,SRX346856,35,GSM1226158: GM12878 renatured V1; Homo sapiens; RNA-Seq
SRR968078,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),256,Paired,ILLUMINA,heart,esc,140,SRX345511,28902,GSM1224499: TL_rep5; Homo sapiens; RNA-Seq
SRR968077,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),955,Paired,ILLUMINA,heart,esc,140,SRX345510,20816,GSM1224498: TL_rep4; Homo sapiens; RNA-Seq
SRR968076,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),269,Paired,ILLUMINA,heart,esc,140,SRX345509,28622,GSM1224497: TL_rep3; Homo sapiens; RNA-Seq
SRR968075,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),282,Paired,ILLUMINA,heart,esc,140,SRX345508,28408,GSM1224496: TL_rep2; Homo sapiens; RNA-Seq
SRR968074,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),670,Paired,ILLUMINA,heart,esc,140,SRX345507,23305,GSM1224495: TL_rep1; Homo sapiens; RNA-Seq
SRR968073,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),667,Paired,ILLUMINA,heart,esc,140,SRX345506,23339,GSM1224494: TNL_rep5; Homo sapiens; RNA-Seq
SRR968072,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),594,Paired,ILLUMINA,heart,esc,140,SRX345505,24107,GSM1224493: TNL_rep4; Homo sapiens; RNA-Seq
SRR968071,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),612,Paired,ILLUMINA,heart,esc,140,SRX345504,23918,GSM1224492: TNL_rep3; Homo sapiens; RNA-Seq
SRR968070,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),689,Paired,ILLUMINA,heart,esc,140,SRX345503,23135,GSM1224491: TNL_rep2; Homo sapiens; RNA-Seq
SRR968069,Mon Feb 17 2014 20:05:03 GMT-0500 (EST),673,Paired,ILLUMINA,heart,esc,140,SRX345502,23271,GSM1224490: TNL_rep1; Homo sapiens; RNA-Seq
SRR965810,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),138,Single,ILLUMINA,epithelium,esc,51,SRX345059,31797,GSM956302: follicular thyroid carcinoma_FTC9; Homo sapiens; RNA-Seq
SRR965809,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),210,Single,ILLUMINA,epithelium,esc,51,SRX345058,29913,GSM956301: follicular thyroid carcinoma_FTC7; Homo sapiens; RNA-Seq
SRR965808,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),100,Single,ILLUMINA,epithelium,esc,51,SRX345057,33253,GSM956300: follicular thyroid carcinoma_FTC6; Homo sapiens; RNA-Seq
SRR965807,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),149,Single,ILLUMINA,epithelium,esc,51,SRX345056,31477,GSM956299: follicular thyroid carcinoma_FTC5; Homo sapiens; RNA-Seq
SRR965806,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),126,Single,ILLUMINA,epithelium,esc,51,SRX345055,32234,GSM956298: follicular thyroid carcinoma_FTC3; Homo sapiens; RNA-Seq
SRR965805,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),102,Single,ILLUMINA,epithelium,esc,51,SRX345054,33173,GSM956297: follicular thyroid carcinoma_FTC2; Homo sapiens; RNA-Seq
SRR965804,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),152,Single,ILLUMINA,epithelium,esc,51,SRX345053,31398,GSM956296: follicular thyroid carcinoma_FTC16; Homo sapiens; RNA-Seq
SRR965803,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),167,Single,ILLUMINA,epithelium,esc,51,SRX345052,30937,GSM956295: follicular thyroid carcinoma_FTC15; Homo sapiens; RNA-Seq
SRR965802,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),146,Single,ILLUMINA,epithelium,esc,51,SRX345051,31570,GSM956294: follicular thyroid carcinoma_FTC14; Homo sapiens; RNA-Seq
SRR965801,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),164,Single,ILLUMINA,epithelium,esc,51,SRX345050,31023,GSM956293: follicular thyroid carcinoma_FTC12; Homo sapiens; RNA-Seq
SRR965800,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),246,Single,ILLUMINA,epithelium,esc,51,SRX345049,29163,GSM956292: follicular adenoma_FA11; Homo sapiens; RNA-Seq
SRR965799,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),116,Single,ILLUMINA,epithelium,esc,51,SRX345048,32667,GSM956291: follicular adenoma_FA10; Homo sapiens; RNA-Seq
SRR965798,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),135,Single,ILLUMINA,epithelium,esc,51,SRX345047,31907,GSM956290: follicular adenoma_FA9; Homo sapiens; RNA-Seq
SRR965797,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),95,Single,ILLUMINA,epithelium,esc,51,SRX345046,33423,GSM956289: follicular adenoma_FA8; Homo sapiens; RNA-Seq
SRR965796,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),147,Single,ILLUMINA,epithelium,esc,51,SRX345045,31544,GSM956288: follicular adenoma_FA7; Homo sapiens; RNA-Seq
SRR965795,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),71,Single,ILLUMINA,epithelium,esc,51,SRX345044,34407,GSM956287: follicular adenoma_FA5; Homo sapiens; RNA-Seq
SRR965794,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),115,Single,ILLUMINA,epithelium,esc,51,SRX345043,32703,GSM956286: follicular adenoma_FA4; Homo sapiens; RNA-Seq
SRR965793,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),181,Single,ILLUMINA,epithelium,esc,51,SRX345042,30564,GSM956285: follicular adenoma_FA3; Homo sapiens; RNA-Seq
SRR965792,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),141,Single,ILLUMINA,epithelium,esc,51,SRX345041,31698,GSM956284: follicular adenoma_FA2; Homo sapiens; RNA-Seq
SRR965791,Fri Mar 07 2014 16:15:03 GMT-0500 (EST),237,Single,ILLUMINA,epithelium,esc,51,SRX345040,29367,GSM956283: follicular adenoma_FA1; Homo sapiens; RNA-Seq
SRR965364,Wed Jan 29 2014 17:32:07 GMT-0500 (EST),3579,Single,ILLUMINA,kidney,esc,101,SRX344590,6508,GSM1223908: WTAP deficient 293T cells rep2; Homo sapiens; RNA-Seq
SRR965363,Wed Jan 29 2014 17:31:07 GMT-0500 (EST),3261,Single,ILLUMINA,kidney,esc,101,SRX344589,7978,GSM1223907: METTL3 deficient 293T cells rep2; Homo sapiens; RNA-Seq
SRR965362,Wed Jan 29 2014 17:36:07 GMT-0500 (EST),4654,Single,ILLUMINA,kidney,esc,101,SRX344588,3613,GSM1223906: normal Human 293T cells rep2; Homo sapiens; RNA-Seq
SRR965361,Thu Jan 30 2014 00:04:27 GMT-0500 (EST),3920,Single,ILLUMINA,kidney,esc,101,SRX344587,5282,GSM1223905: WTAP deficient 293T cells rep1; Homo sapiens; RNA-Seq
SRR965360,Thu Jan 30 2014 00:04:27 GMT-0500 (EST),3827,Single,ILLUMINA,kidney,esc,101,SRX344586,5555,GSM1223904: METTL3 deficient 293T cells rep1; Homo sapiens; RNA-Seq
SRR965359,Wed Jan 29 2014 17:34:07 GMT-0500 (EST),4455,Single,ILLUMINA,kidney,esc,101,SRX344585,3987,GSM1223903: normal Human 293T cells rep1; Homo sapiens; RNA-Seq
SRR965317,Wed Jan 29 2014 17:32:07 GMT-0500 (EST),3985,Single,ILLUMINA,kidney,esc,101,SRX344564,5070,GSM1223897: W-ip; Homo sapiens; RNA-Seq
SRR965316,Wed Jan 29 2014 17:36:07 GMT-0500 (EST),4850,Single,ILLUMINA,kidney,esc,101,SRX344563,3311,GSM1223896: M3-ip; Homo sapiens; RNA-Seq
SRR965315,Thu Jan 30 2014 00:04:27 GMT-0500 (EST),1835,Single,ILLUMINA,kidney,esc,101,SRX344562,16471,GSM1223895: W-input; Homo sapiens; RNA-Seq
SRR965314,Wed Jan 29 2014 17:31:07 GMT-0500 (EST),2869,Single,ILLUMINA,kidney,esc,101,SRX344561,10265,GSM1223894: M3-input; Homo sapiens; RNA-Seq
SRR962604,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),5551,Paired,ILLUMINA,tonsil,other,200,SRX343710,2572,GSM1220559: Case 16; Homo sapiens; RNA-Seq
SRR962603,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),6633,Paired,ILLUMINA,tonsil,other,200,SRX343709,1857,GSM1220558: Case 15; Homo sapiens; RNA-Seq
SRR962602,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),5877,Paired,ILLUMINA,tonsil,other,200,SRX343708,2335,GSM1220557: Case 12; Homo sapiens; RNA-Seq
SRR962601,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),5887,Paired,ILLUMINA,tonsil,other,200,SRX343707,2329,GSM1220556: Case 11; Homo sapiens; RNA-Seq
SRR962600,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),7159,Paired,ILLUMINA,tonsil,other,200,SRX343706,1626,GSM1220555: Case 8; Homo sapiens; RNA-Seq
SRR962599,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),8244,Paired,ILLUMINA,tonsil,other,202,SRX343705,1190,GSM1220554: Case 7; Homo sapiens; RNA-Seq
SRR962598,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),5859,Paired,ILLUMINA,tonsil,other,200,SRX343704,2351,GSM1220553: Case 5; Homo sapiens; RNA-Seq
SRR962597,Mon Sep 09 2013 17:05:13 GMT-0400 (EDT),6066,Paired,ILLUMINA,tonsil,other,200,SRX343703,2202,GSM1220552: Case 3; Homo sapiens; RNA-Seq
SRR961668,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),1220,Single,ILLUMINA,melanoma,esc,51,SRX342743,19418,GSM1220864: Patient #2 post RNA-seq; Homo sapiens; RNA-Seq
SRR961667,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),775,Single,ILLUMINA,melanoma,esc,51,SRX342742,22293,GSM1220863: Patient #2 pre RNA-seq; Homo sapiens; RNA-Seq
SRR961666,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),1014,Single,ILLUMINA,melanoma,esc,51,SRX342741,20465,GSM1220862: Patient #3 post RNA-seq; Homo sapiens; RNA-Seq
SRR961665,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),913,Single,ILLUMINA,melanoma,esc,51,SRX342740,21111,GSM1220861: Patient #3 pre RNA-seq; Homo sapiens; RNA-Seq
SRR961664,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),1223,Single,ILLUMINA,melanoma,esc,51,SRX342739,19397,GSM1220860: Patient #5 post RNA-seq; Homo sapiens; RNA-Seq
SRR961663,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),1212,Single,ILLUMINA,melanoma,esc,51,SRX342738,19452,GSM1220859: Patient #5 pre RNA-seq; Homo sapiens; RNA-Seq
SRR961662,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),731,Single,ILLUMINA,melanoma,esc,51,SRX342737,22725,GSM1220858: shSOX10-2 RNA-seq; Homo sapiens; RNA-Seq
SRR961661,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),587,Single,ILLUMINA,melanoma,esc,51,SRX342736,24185,GSM1220857: shSOX10-1 RNA-seq; Homo sapiens; RNA-Seq
SRR961660,Mon Jan 06 2014 10:10:11 GMT-0500 (EST),799,Single,ILLUMINA,melanoma,esc,51,SRX342735,22070,GSM1220856: PLKO RNA-seq; Homo sapiens; RNA-Seq
SRR960734,Fri Sep 06 2013 15:21:15 GMT-0400 (EDT),634,Single,ILLUMINA,breast,mcf,42,SRX342473,23676,GSM1219136: 822_MCF-10A; Homo sapiens; RNA-Seq
SRR960733,Fri Sep 06 2013 15:21:15 GMT-0400 (EDT),409,Single,ILLUMINA,breast,mcf,42,SRX342472,26666,GSM1219135: 749_MCF-10A; Homo sapiens; RNA-Seq
SRR960732,Fri Sep 06 2013 15:21:15 GMT-0400 (EDT),886,Single,ILLUMINA,breast,mda,42,SRX342471,21332,GSM1219134: 841_MDA-MB-231; Homo sapiens; RNA-Seq
SRR960731,Fri Sep 06 2013 15:21:15 GMT-0400 (EDT),428,Single,ILLUMINA,breast,mda,42,SRX342470,26382,GSM1219133: 747_MDA-MB-231; Homo sapiens; RNA-Seq
SRR960412,Fri Feb 28 2014 15:57:27 GMT-0500 (EST),5042,Paired,ILLUMINA,kidney,hek,102,SRX342207,3075,GSM1220020: RNA4_KO_BRD4; Homo sapiens; RNA-Seq
SRR960411,Fri Feb 28 2014 15:57:27 GMT-0500 (EST),5624,Paired,ILLUMINA,kidney,hek,102,SRX342206,2513,GSM1220019: RNA3_ctrl; Homo sapiens; RNA-Seq
SRR960410,Fri Feb 28 2014 15:57:27 GMT-0500 (EST),638,Single,ILLUMINA,kidney,hek,36,SRX342205,23636,GSM1220018: RNA2_KO_BRD4; Homo sapiens; RNA-Seq
SRR960409,Fri Feb 28 2014 15:57:27 GMT-0500 (EST),701,Single,ILLUMINA,kidney,hek,36,SRX342204,23011,GSM1220017: RNA1_ctrl; Homo sapiens; RNA-Seq
SRR959762,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),90,Single,ILLUMINA,kidney,rex,101,SRX341651,33588,GSM1219495: E9; Homo sapiens; OTHER
SRR959760,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),74,Single,ILLUMINA,kidney,rex,101,SRX341649,34280,GSM1219493: E7; Homo sapiens; OTHER
SRR959759,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),617,Single,ILLUMINA,kidney,rex,75,SRX341648,23851,GSM1219492: E6_TAON; Homo sapiens; OTHER
SRR959758,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),755,Single,ILLUMINA,kidney,rex,75,SRX341647,22497,GSM1219491: E5_TA1; Homo sapiens; OTHER
SRR959757,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),1949,Single,ILLUMINA,kidney,rex,100,SRX341646,16001,GSM1219490: E4_L2 and E4_L2HS; Homo sapiens; OTHER
SRR959756,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),250,Single,ILLUMINA,kidney,rex,50,SRX341646,29069,GSM1219490: E4_L2 and E4_L2HS; Homo sapiens; OTHER
SRR959755,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),891,Single,ILLUMINA,kidney,rex,100,SRX341645,21291,GSM1219489: E3_L1 and E3_L1HS; Homo sapiens; OTHER
SRR959754,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),135,Single,ILLUMINA,kidney,rex,50,SRX341645,31921,GSM1219489: E3_L1 and E3_L1HS; Homo sapiens; OTHER
SRR959753,Thu Sep 05 2013 13:59:41 GMT-0400 (EDT),1317,Single,ILLUMINA,kidney,rex,100,SRX341644,18826,GSM1219488: E2_0727 and E2_0727HS; Homo sapiens; OTHER
